layer,x,y,reflectance,melted
8,19,7,0.7186,1
8,19,8,0.7652,1
8,19,9,0.143,0
8,19,10,0.2097,0
8,19,11,0.19,0
8,19,12,0.1519,0
8,19,13,0.157,0
8,19,14,0.1648,0
8,19,15,0.1329,0
8,19,16,0.1741,0
8,19,17,0.1438,0
8,19,18,0.2302,0
8,19,19,0.7259,1
8,19,20,0.761,1
8,19,21,0.7402,1
8,19,22,0.7606,1
8,19,23,0.7483,1
8,19,24,0.7618,1
8,19,25,0.7694,1
8,19,26,0.7959,1
8,19,27,0.721,1
8,19,28,0.7575,1
8,19,29,0.8015,1
8,19,30,0.8077,1
8,19,31,0.7577,1
8,20,0,0.7494,1
8,20,1,0.7292,1
8,20,2,0.7218,1
8,20,3,0.1584,0
8,20,4,0.2564,0
8,20,5,0.1804,0
8,20,6,0.1886,0
8,20,7,0.1628,0
8,20,8,0.199,0
8,20,9,0.1686,0
8,20,10,0.1147,0
8,20,11,0.1805,0
8,20,12,0.224,0
8,20,13,0.7211,1
8,20,14,0.7464,1
8,20,15,0.7556,1
8,20,16,0.7227,1
8,20,17,0.6787,1
8,20,18,0.711,1
8,20,19,0.7534,1
8,20,20,0.7881,1
8,20,21,0.6944,1
8,20,22,0.7427,1
8,20,23,0.7236,1
8,20,24,0.7697,1
8,20,25,0.7954,1
8,20,26,0.6912,1
8,20,27,0.7866,1
8,20,28,0.7264,1
8,20,29,0.8134,1
8,20,30,0.8061,1
8,20,31,0.781,1
8,21,0,0.1838,0
8,21,1,0.1747,0
8,21,2,0.1321,0
8,21,3,0.2558,0
8,21,4,0.1501,0
8,21,5,0.2098,0
8,21,6,0.2795,0
8,21,7,0.7192,1
8,21,8,0.7713,1
8,21,9,0.7373,1
8,21,10,0.7972,1
8,21,11,0.7472,1
8,21,12,0.7717,1
8,21,13,0.7505,1
8,21,14,0.7457,1
8,21,15,0.7674,1
8,21,16,0.7317,1
8,21,17,0.7254,1
8,21,18,0.7517,1
8,21,19,0.7095,1
8,21,20,0.1577,1
8,21,21,0.671,1
8,21,22,0.7722,1
8,21,23,0.7645,1
8,21,24,0.7215,1
8,21,25,0.7119,1
8,21,26,0.7354,1
8,21,27,0.7321,1
8,21,28,0.7044,1
8,21,29,0.7878,1
8,21,30,0.7572,1
8,21,31,0.7324,1
8,22,0,0.2731,0
8,22,1,0.7134,1
8,22,2,0.8046,1
8,22,3,0.7366,1
8,22,4,0.7646,1
8,22,5,0.7308,1
8,22,6,0.746,1
8,22,7,0.7278,1
8,22,8,0.8072,1
8,22,9,0.7529,1
8,22,10,0.7749,1
8,22,11,0.7497,1
8,22,12,0.7907,1
8,22,13,0.7408,1
8,22,14,0.726,1
8,22,15,0.7322,1
8,22,16,0.7515,1
8,22,17,0.7518,1
8,22,18,0.7288,1
8,22,19,0.6811,1
8,22,20,0.7637,1
8,22,21,0.7519,1
8,22,22,0.7533,1
8,22,23,0.7678,1
8,22,24,0.7136,1
8,22,25,0.7729,1
8,22,26,0.7225,1
8,22,27,0.7326,1
8,22,28,0.2311,0
8,22,29,0.1491,0
8,22,30,0.2044,0
8,22,31,0.2208,0
8,23,0,0.7859,1
8,23,1,0.7487,1
8,23,2,0.702,1
8,23,3,0.7556,1
8,23,4,0.7882,1
8,23,5,0.7397,1
8,23,6,0.7455,1
8,23,7,0.6927,1
8,23,8,0.744,1
8,23,9,0.7083,1
8,23,10,0.7821,1
8,23,11,0.6697,1
8,23,12,0.7183,1
8,23,13,0.7699,1
8,23,14,0.7062,1
8,23,15,0.7354,1
8,23,16,0.7436,1
8,23,17,0.6902,1
8,23,18,0.7529,1
8,23,19,0.7448,1
8,23,20,0.6891,1
8,23,21,0.8426,1
8,23,22,0.1754,0
8,23,23,0.1324,0
8,23,24,0.2136,0
8,23,25,0.1982,0
8,23,26,0.2563,0
8,23,27,0.1724,0
8,23,28,0.1697,0
8,23,29,0.1122,0
8,23,30,0.165,0
8,23,31,0.161,0
8,24,0,0.744,1
8,24,1,0.7282,1
8,24,2,0.7355,1
8,24,3,0.7726,1
8,24,4,0.707,1
8,24,5,0.718,1
8,24,6,0.7483,1
8,24,7,0.7766,1
8,24,8,0.7836,1
8,24,9,0.7489,1
8,24,10,0.7847,1
8,24,11,0.7508,1
8,24,12,0.7646,1
8,24,13,0.6823,1
8,24,14,0.7942,1
8,24,15,0.7276,1
8,24,16,0.1654,0
8,24,17,0.1049,0
8,24,18,0.2314,0
8,24,19,0.2369,0
8,24,20,0.1509,0
8,24,21,0.2353,0
8,24,22,0.2004,0
8,24,23,0.2382,0
8,24,24,0.1855,0
8,24,25,0.1385,0
8,24,26,0.7749,1
8,24,27,0.7685,1
8,24,28,0.8108,1
8,24,29,0.7484,1
8,24,30,0.7958,1
8,24,31,0.7825,1
8,25,0,0.7264,1
8,25,1,0.7774,1
8,25,2,0.7712,1
8,25,3,0.7431,1
8,25,4,0.7684,1
8,25,5,0.7279,1
8,25,6,0.7467,1
8,25,7,0.783,1
8,25,8,0.8018,1
8,25,9,0.7392,1
8,25,10,0.125,0
8,25,11,0.2653,0
8,25,12,0.2722,0
8,25,13,0.2218,0
8,25,14,0.1851,0
8,25,15,0.2163,0
8,25,16,0.1682,0
8,25,17,0.1088,0
8,25,18,0.2545,0
8,25,19,0.1898,0
8,25,20,0.7768,1
8,25,21,0.7816,1
8,25,22,0.7474,1
8,25,23,0.7757,1
8,25,24,0.7751,1
8,25,25,0.7851,1
8,25,26,0.7423,1
8,25,27,0.7613,1
8,25,28,0.7295,1
8,25,29,0.7583,1
8,25,30,0.7491,1
8,25,31,0.7953,1
8,26,0,0.7723,1
8,26,1,0.788,1
8,26,2,0.763,1
8,26,3,0.7512,1
8,26,4,0.1325,0
8,26,5,0.2119,0
8,26,6,0.1637,0
8,26,7,0.1387,0
8,26,8,0.2625,0
8,26,9,0.2015,0
8,26,10,0.2094,0
8,26,11,0.1711,0
8,26,12,0.2094,0
8,26,13,0.1716,0
8,26,14,0.7715,1
8,26,15,0.7874,1
8,26,16,0.7346,1
8,26,17,0.7065,1
8,26,18,0.7524,1
8,26,19,0.7219,1
8,26,20,0.8061,1
8,26,21,0.7487,1
8,26,22,0.8013,1
8,26,23,0.7195,1
8,26,24,0.7287,1
8,26,25,0.7079,1
8,26,26,0.7448,1
8,26,27,0.8077,1
8,26,28,0.7102,1
8,26,29,0.7376,1
8,26,30,0.6917,1
8,26,31,0.7445,1
8,27,0,0.1893,0
8,27,1,0.2182,0
8,27,2,0.2124,0
8,27,3,0.1567,0
8,27,4,0.1835,0
8,27,5,0.1557,0
8,27,6,0.1898,0
8,27,7,0.194,0
8,27,8,0.7103,1
8,27,9,0.7308,1
8,27,10,0.9064,1
8,27,11,0.8581,1
8,27,12,0.9475,1
8,27,13,0.838,1
8,27,14,0.7164,1
8,27,15,0.7337,1
8,27,16,0.7448,1
8,27,17,0.7842,1
8,27,18,0.766,1
8,27,19,0.7203,1
8,27,20,0.7331,1
8,27,21,0.753,1
8,27,22,0.7447,1
8,27,23,0.7139,1
8,27,24,0.7472,1
8,27,25,0.7126,1
8,27,26,0.7274,1
8,27,27,0.7636,1
8,27,28,0.7178,1
8,27,29,0.8442,1
8,27,30,0.7766,1
8,27,31,0.8005,1
8,28,0,0.2324,0
8,28,1,0.1803,0
8,28,2,0.7168,1
8,28,3,0.7506,1
8,28,4,0.705,1
8,28,5,0.8084,1
8,28,6,0.7357,1
8,28,7,0.7552,1
8,28,8,0.7842,1
8,28,9,0.7288,1
8,28,10,0.8614,1
8,28,11,0.857,1
8,28,12,0.8637,1
8,28,13,0.8176,1
8,28,14,0.1589,1
8,28,15,0.6954,1
8,28,16,0.733,1
8,28,17,0.774,1
8,28,18,0.7411,1
8,28,19,0.7095,1
8,28,20,0.7605,1
8,28,21,0.7822,1
8,28,22,0.7209,1
8,28,23,0.745,1
8,28,24,0.7377,1
8,28,25,0.7427,1
8,28,26,0.7424,1
8,28,27,0.7752,1
8,28,28,0.7037,1
8,28,29,0.1694,0
8,28,30,0.1932,0
8,28,31,0.18,0
8,29,0,0.7638,1
8,29,1,0.7948,1
8,29,2,0.7611,1
8,29,3,0.758,1
8,29,4,0.7366,1
8,29,5,0.8062,1
8,29,6,0.7321,1
8,29,7,0.746,1
8,29,8,0.7703,1
8,29,9,0.7895,1
8,29,10,0.7641,1
8,29,11,0.7874,1
8,29,12,0.7865,1
8,29,13,0.7957,1
8,29,14,0.7619,1
8,29,15,0.7815,1
8,29,16,0.7834,1
8,29,17,0.7328,1
8,29,18,0.7588,1
8,29,19,0.7563,1
8,29,20,0.7869,1
8,29,21,0.7384,1
8,29,22,0.2053,0
8,29,23,0.1923,0
8,29,24,0.1855,0
8,29,25,0.246,0
8,29,26,0.1171,0
8,29,27,0.2526,0
8,29,28,0.2325,0
8,29,29,0.244,0
8,29,30,0.2354,0
8,29,31,0.2125,0
8,30,0,0.7863,1
8,30,1,0.7299,1
8,30,2,0.7044,1
8,30,3,0.7172,1
8,30,4,0.7871,1
8,30,5,0.7851,1
8,30,6,0.7623,1
8,30,7,0.7989,1
8,30,8,0.7348,1
8,30,9,0.74,1
8,30,10,0.7241,1
8,30,11,0.7298,1
8,30,12,0.728,1
8,30,13,0.7942,1
8,30,14,0.7459,1
8,30,15,0.7944,1
8,30,16,0.1915,0
8,30,17,0.1156,0
8,30,18,0.2142,0
8,30,19,0.1723,0
8,30,20,0.1814,0
8,30,21,0.1963,0
8,30,22,0.1287,0
8,30,23,0.169,0
8,30,24,0.1447,0
8,30,25,0.258,0
8,30,26,0.7369,1
8,30,27,0.7371,1
8,30,28,0.7696,1
8,30,29,0.7351,1
8,30,30,0.7331,1
8,30,31,0.6888,1
8,31,0,0.7135,1
8,31,1,0.7619,1
8,31,2,0.6842,1
8,31,3,0.7671,1
8,31,4,0.7922,1
8,31,5,0.7064,1
8,31,6,0.7429,1
8,31,7,0.7777,1
8,31,8,0.7276,1
8,31,9,0.7511,1
8,31,10,0.2361,0
8,31,11,0.2619,0
8,31,12,0.1181,0
8,31,13,0.1568,0
8,31,14,0.1988,0
8,31,15,0.2056,0
8,31,16,0.1596,0
8,31,17,0.2018,0
8,31,18,0.2109,0
8,31,19,0.2162,0
8,31,20,0.1975,0
8,31,21,0.238,0
8,31,22,0.2159,0
8,31,23,0.1546,0
8,31,24,0.2044,0
8,31,25,0.7611,1
8,31,26,0.7168,1
8,31,27,0.7459,1
8,31,28,0.7873,1
8,31,29,0.7141,1
8,31,30,0.7626,1
8,31,31,0.8182,1
9,0,0,0.7282,1
9,0,1,0.714,1
9,0,2,0.776,1
9,0,3,0.2023,0
9,0,4,0.2212,0
9,0,5,0.1216,0
9,0,6,0.1963,0
9,0,7,0.7241,1
9,0,8,0.7378,1
9,0,9,0.7854,1
9,0,10,0.7466,1
9,0,11,0.7291,1
9,0,12,0.1693,0
9,0,13,0.2207,0
9,0,14,0.1071,0
9,0,15,0.2141,0
9,0,16,0.2577,0
9,0,17,0.7438,1
9,0,18,0.7563,1
9,0,19,0.736,1
9,0,20,0.7978,1
9,0,21,0.2285,0
9,0,22,0.1429,0
9,0,23,0.2265,0
9,0,24,0.1257,0
9,0,25,0.1791,0
9,0,26,0.755,1
9,0,27,0.791,1
9,0,28,0.7618,1
9,0,29,0.778,1
9,0,30,0.7886,1
9,0,31,0.2404,0
9,1,0,0.8154,1
9,1,1,0.7725,1
9,1,2,0.7084,1
9,1,3,0.2051,0
9,1,4,0.2114,0
9,1,5,0.2027,0
9,1,6,0.2415,0
9,1,7,0.1867,0
9,1,8,0.7217,1
9,1,9,0.7585,1
9,1,10,0.7425,1
9,1,11,0.7411,1
9,1,12,0.7731,1
9,1,13,0.2515,0
9,1,14,0.2315,0
9,1,15,0.1577,0
9,1,16,0.1345,0
9,1,17,0.7318,1
9,1,18,0.7133,1
9,1,19,0.7243,1
9,1,20,0.8215,1
9,1,21,0.8464,1
9,1,22,0.1974,0
9,1,23,0.1561,0
9,1,24,0.2794,0
9,1,25,0.1777,0
9,1,26,0.2305,0
9,1,27,0.7435,1
9,1,28,0.7567,1
9,1,29,0.7915,1
9,1,30,0.7666,1
9,1,31,0.1429,0
9,2,0,0.7534,1
9,2,1,0.7352,1
9,2,2,0.7472,1
9,2,3,0.7958,1
9,2,4,0.215,0
9,2,5,0.0845,0
9,2,6,0.1718,0
9,2,7,0.1846,0
9,2,8,0.2002,0
9,2,9,0.7214,1
9,2,10,0.782,1
9,2,11,0.8251,1
9,2,12,0.7386,1
9,2,13,0.2143,0
9,2,14,0.1934,0
9,2,15,0.1644,0
9,2,16,0.2539,0
9,2,17,0.1914,0
9,2,18,0.6938,1
9,2,19,0.702,1
9,2,20,0.7623,1
9,2,21,0.8076,1
9,2,22,0.8166,1
9,2,23,0.2348,0
9,2,24,0.1831,0
9,2,25,0.1461,0
9,2,26,0.1429,0
9,2,27,0.7607,1
9,2,28,0.7819,1
9,2,29,0.7758,1
9,2,30,0.7807,1
9,2,31,0.812,1
9,3,0,0.7695,1
9,3,1,0.7438,1
9,3,2,0.7897,1
9,3,3,0.7853,1
9,3,4,0.7559,1
9,3,5,0.2913,0
9,3,6,0.1338,0
9,3,7,0.1711,0
9,3,8,0.2159,0
9,3,9,0.7824,1
9,3,10,0.79,1
9,3,11,0.746,1
9,3,12,0.7262,1
9,3,13,0.756,1
9,3,14,0.241,0
9,3,15,0.2318,0
9,3,16,0.2266,0
9,3,17,0.151,0
9,3,18,0.794,1
9,3,19,0.7879,1
9,3,20,0.833,1
9,3,21,0.7641,1
9,3,22,0.7727,1
9,3,23,0.2767,0
9,3,24,0.1623,0
9,3,25,0.1918,0
9,3,26,0.1937,0
9,3,27,0.2355,0
9,3,28,0.7776,1
9,3,29,0.7878,1
9,3,30,0.7672,1
9,3,31,0.8092,1
9,4,0,0.8275,1
9,4,1,0.7336,1
9,4,2,0.7422,1
9,4,3,0.7371,1
9,4,4,0.7985,1
9,4,5,0.2901,0
9,4,6,0.2125,0
9,4,7,0.2285,0
9,4,8,0.2093,0
9,4,9,0.2094,0
9,4,10,0.7669,1
9,4,11,0.7522,1
9,4,12,0.6949,1
9,4,13,0.7667,1
9,4,14,0.7429,1
9,4,15,0.2361,0
9,4,16,0.1936,0
9,4,17,0.1351,0
9,4,18,0.2009,0
9,4,19,0.7416,1
9,4,20,0.7651,1
9,4,21,0.7793,1
9,4,22,0.7156,1
9,4,23,0.777,1
9,4,24,0.103,0
9,4,25,0.1909,0
9,4,26,0.2059,0
9,4,27,0.206,0
9,4,28,0.8715,1
9,4,29,0.821,1
9,4,30,0.7156,1
9,4,31,0.7745,1
9,5,0,0.2368,0
9,5,1,0.7756,1
9,5,2,0.8443,1
9,5,3,0.8036,1
9,5,4,0.7821,1
9,5,5,0.704,1
9,5,6,0.2441,0
9,5,7,0.1891,0
9,5,8,0.2123,0
9,5,9,0.9566,0
9,5,10,0.7874,1
9,5,11,0.8369,1
9,5,12,0.8223,1
9,5,13,0.7797,1
9,5,14,0.8083,1
9,5,15,0.2061,0
9,5,16,0.2229,0
9,5,17,0.1816,0
9,5,18,0.1568,0
9,5,19,0.1679,0
9,5,20,0.7717,1
9,5,21,0.7393,1
9,5,22,0.8358,1
9,5,23,0.7278,1
9,5,24,0.2302,0
9,5,25,0.179,0
9,5,26,0.2339,0
9,5,27,0.2418,0
9,5,28,0.2544,0
9,5,29,0.7728,1
9,5,30,0.7874,1
9,5,31,0.715,1
9,6,0,0.2267,0
9,6,1,0.2019,0
9,6,2,0.7766,1
9,6,3,0.8239,1
9,6,4,0.7583,1
9,6,5,0.6987,1
9,6,6,0.1772,0
9,6,7,0.1901,0
9,6,8,0.1231,0
9,6,9,0.1947,0
9,6,10,0.1221,0
9,6,11,0.7299,1
9,6,12,0.7689,1
9,6,13,0.7919,1
9,6,14,0.7208,1
9,6,15,0.736,1
9,6,16,0.1721,0
9,6,17,0.2258,0
9,6,18,0.2035,0
9,6,19,0.1836,0
9,6,20,0.6716,1
9,6,21,0.7718,1
9,6,22,0.7204,1
9,6,23,0.7409,1
9,6,24,0.7871,1
9,6,25,0.1245,0
9,6,26,0.2681,0
9,6,27,0.1837,0
9,6,28,0.1639,0
9,6,29,0.1715,0
9,6,30,0.8746,1
9,6,31,0.742,1
9,7,0,0.2164,0
9,7,1,0.1622,0
9,7,2,0.7877,1
9,7,3,0.7697,1
9,7,4,0.7871,1
9,7,5,0.765,1
9,7,6,0.772,1
9,7,7,0.2411,0
9,7,8,0.2406,0
9,7,9,0.1206,0
9,7,10,0.1932,0
9,7,11,0.2333,0
9,7,12,0.7589,1
9,7,13,0.7574,1
9,7,14,0.788,1
9,7,15,0.7877,1
9,7,16,0.1797,0
9,7,17,0.2056,0
9,7,18,0.1423,0
9,7,19,0.1836,0
9,7,20,0.1816,0
9,7,21,0.7992,1
9,7,22,0.7653,1
9,7,23,0.7349,1
9,7,24,0.7329,1
9,7,25,0.8724,1
9,7,26,0.1698,0
9,7,27,0.1974,0
9,7,28,0.163,0
9,7,29,0.2031,0
9,7,30,0.7805,1
9,7,31,0.7267,1
9,8,0,0.2785,0
9,8,1,0.2465,0
9,8,2,0.2471,0
9,8,3,0.7757,1
9,8,4,0.7522,1
9,8,5,0.7211,1
9,8,6,0.8332,1
9,8,7,0.7718,1
9,8,8,0.181,0
9,8,9,0.0993,0
9,8,10,0.1232,0
9,8,11,0.2253,0
9,8,12,0.7744,1
9,8,13,0.8082,1
9,8,14,0.7548,1
9,8,15,0.7733,1
9,8,16,0.7739,1
9,8,17,0.1912,0
9,8,18,0.2776,0
9,8,19,0.1516,0
9,8,20,0.2587,0
9,8,21,0.7613,1
9,8,22,0.7441,1
9,8,23,0.7911,1
9,8,24,0.7513,1
9,8,25,0.7526,1
9,8,26,0.1638,0
9,8,27,0.1798,0
9,8,28,0.1824,0
9,8,29,0.1664,0
9,8,30,0.1644,0
9,8,31,0.7563,1
9,9,0,0.1977,0
9,9,1,0.0972,0
9,9,2,0.1549,0
9,9,3,0.7243,1
9,9,4,0.7569,1
9,9,5,0.8041,1
9,9,6,0.734,1
9,9,7,0.8224,1
9,9,8,0.1583,0
9,9,9,0.1951,0
9,9,10,0.2489,0
9,9,11,0.1919,0
9,9,12,0.1895,0
9,9,13,0.7757,1
9,9,14,0.7734,1
9,9,15,0.7356,1
9,9,16,0.7248,1
9,9,17,0.2975,0
9,9,18,0.2291,0
9,9,19,0.1315,0
9,9,20,0.1687,0
9,9,21,0.1245,0
9,9,22,0.7229,1
9,9,23,0.7205,1
9,9,24,0.7419,1
9,9,25,0.738,1
9,9,26,0.7772,1
9,9,27,0.1802,0
9,9,28,0.2063,0
9,9,29,0.1656,0
9,9,30,0.2642,0
9,9,31,0.1952,0
9,10,0,0.1447,0
9,10,1,0.1295,0
9,10,2,0.1857,0
9,10,3,0.305,0
9,10,4,0.7499,1
9,10,5,0.7599,1
9,10,6,0.7372,1
9,10,7,0.776,1
9,10,8,0.702,1
9,10,9,0.1533,0
9,10,10,0.2538,0
9,10,11,0.1519,0
9,10,12,0.0871,0
9,10,13,0.7806,1
9,10,14,0.6798,1
9,10,15,0.7461,1
9,10,16,0.7526,1
9,10,17,0.7438,1
9,10,18,0.2372,0
9,10,19,0.2402,0
9,10,20,0.2084,0
9,10,21,0.186,0
9,10,22,0.2418,0
9,10,23,0.7281,1
9,10,24,0.7566,1
9,10,25,0.7392,1
9,10,26,0.7751,1
9,10,27,0.2585,0
9,10,28,0.1165,0
9,10,29,0.2017,0
9,10,30,0.2196,0
9,10,31,0.2007,0
9,11,0,0.1835,0
9,11,1,0.2007,0
9,11,2,0.2004,0
9,11,3,0.1911,0
9,11,4,0.1686,0
9,11,5,0.7635,1
9,11,6,0.7949,1
9,11,7,0.7095,1
9,11,8,0.783,1
9,11,9,0.1735,0
9,11,10,0.2339,0
9,11,11,0.1899,0
9,11,12,0.1462,0
9,11,13,0.1715,0
9,11,14,0.8406,1
9,11,15,0.8236,1
9,11,16,0.7828,1
9,11,17,0.8691,1
9,11,18,0.8229,1
9,11,19,0.1999,0
9,11,20,0.0988,0
9,11,21,0.2371,0
9,11,22,0.237,0
9,11,23,0.8163,1
9,11,24,0.8315,1
9,11,25,0.7917,1
9,11,26,0.8096,1
9,11,27,0.7615,1
9,11,28,0.2289,0
9,11,29,0.2108,0
9,11,30,0.1915,0
9,11,31,0.165,0
9,12,0,0.1935,0
9,12,1,0.1428,0
9,12,2,0.1779,0
9,12,3,0.08,0
9,12,4,0.2067,0
9,12,5,0.7063,1
9,12,6,0.6869,1
9,12,7,0.7639,1
9,12,8,0.69,1
9,12,9,0.8241,1
9,12,10,0.1985,0
9,12,11,0.2461,0
9,12,12,0.1499,0
9,12,13,0.2745,0
9,12,14,0.7171,1
9,12,15,0.6667,1
9,12,16,0.7881,1
9,12,17,0.8523,1
9,12,18,0.8211,1
9,12,19,0.2255,0
9,12,20,0.2379,0
9,12,21,0.1927,0
9,12,22,0.1698,0
9,12,23,0.2418,0
9,12,24,0.7309,1
9,12,25,0.7546,1
9,12,26,0.7951,1
9,12,27,0.7915,1
9,12,28,0.7976,1
9,12,29,0.2636,0
9,12,30,0.2125,0
9,12,31,0.1595,0
9,13,0,0.7285,1
9,13,1,0.2053,0
9,13,2,0.2134,0
9,13,3,0.1806,0
9,13,4,0.2432,0
9,13,5,0.1551,0
9,13,6,0.7096,1
9,13,7,0.8071,1
9,13,8,0.7548,1
9,13,9,0.6765,1
9,13,10,0.7066,1
9,13,11,0.1773,0
9,13,12,0.1444,0
9,13,13,0.149,0
9,13,14,0.1775,0
9,13,15,0.7743,1
9,13,16,0.8139,1
9,13,17,0.8826,1
9,13,18,0.8665,1
9,13,19,0.8622,1
9,13,20,0.1695,0
9,13,21,0.1178,0
9,13,22,0.2229,0
9,13,23,0.2505,0
9,13,24,0.754,1
9,13,25,0.7379,1
9,13,26,0.7339,1
9,13,27,0.7335,1
9,13,28,0.8381,1
9,13,29,0.1664,0
9,13,30,0.2114,0
9,13,31,0.2281,0
9,14,0,0.7092,1
9,14,1,0.8057,1
9,14,2,0.1664,0
9,14,3,0.197,0
9,14,4,0.1973,0
9,14,5,0.1119,0
9,14,6,0.7299,1
9,14,7,0.7492,1
9,14,8,0.7928,1
9,14,9,0.7678,1
9,14,10,0.7785,1
9,14,11,0.1359,0
9,14,12,0.1936,0
9,14,13,0.121,0
9,14,14,0.1918,0
9,14,15,0.1611,0
9,14,16,0.7815,1
9,14,17,0.8795,1
9,14,18,0.8714,1
9,14,19,0.9036,1
9,14,20,0.1677,0
9,14,21,0.1188,0
9,14,22,0.1409,0
9,14,23,0.1635,0
9,14,24,0.2316,0
9,14,25,0.7264,1
9,14,26,0.7366,1
9,14,27,0.8502,1
9,14,28,0.743,1
9,14,29,0.7832,1
9,14,30,0.2563,0
9,14,31,0.1958,0
9,15,0,0.7526,1
9,15,1,0.755,1
9,15,2,0.234,0
9,15,3,0.1677,0
9,15,4,0.1486,0
9,15,5,0.1515,0
9,15,6,0.1942,0
9,15,7,0.7724,1
9,15,8,0.7537,1
9,15,9,0.8262,1
9,15,10,0.7553,1
9,15,11,0.7239,1
9,15,12,0.1734,0
9,15,13,0.1754,0
9,15,14,0.1619,0
9,15,15,0.1289,0
9,15,16,0.7512,1
9,15,17,0.7324,1
9,15,18,0.7429,1
9,15,19,0.7719,1
9,15,20,0.783,1
9,15,21,0.1452,0
9,15,22,0.2235,0
9,15,23,0.1468,0
9,15,24,0.1561,0
9,15,25,0.08,0
9,15,26,0.7524,1
9,15,27,0.74,1
9,15,28,0.7898,1
9,15,29,0.7041,1
9,15,30,0.1575,0
9,15,31,0.2021,0
9,16,0,0.7262,1
9,16,1,0.743,1
9,16,2,0.7952,1
9,16,3,0.2517,0
9,16,4,0.1312,0
9,16,5,0.1996,0
9,16,6,0.1829,0
9,16,7,0.1579,0
9,16,8,0.793,1
9,16,9,0.7625,1
9,16,10,0.7496,1
9,16,11,0.8346,1
9,16,12,0.3074,0
9,16,13,0.1939,0
9,16,14,0.1824,0
9,16,15,0.1628,0
9,16,16,0.2597,0
9,16,17,0.779,1
9,16,18,0.7865,1
9,16,19,0.7513,1
9,16,20,0.762,1
9,16,21,0.8006,1
9,16,22,0.2212,0
9,16,23,0.1598,0
9,16,24,0.2543,0
9,16,25,0.2296,0
9,16,26,0.7292,1
9,16,27,0.786,1
9,16,28,0.7514,1
9,16,29,0.79,1
9,16,30,0.7746,1
9,16,31,0.2197,0
9,17,0,0.7749,1
9,17,1,0.6906,1
9,17,2,0.7595,1
9,17,3,0.712,1
9,17,4,0.2038,0
9,17,5,0.1739,0
9,17,6,0.2279,0
9,17,7,0.1604,0
9,17,8,0.7306,1
9,17,9,0.7855,1
9,17,10,0.8115,1
9,17,11,0.7466,1
9,17,12,0.7681,1
9,17,13,0.1728,0
9,17,14,0.2247,0
9,17,15,0.214,0
9,17,16,0.2156,0
9,17,17,0.7594,1
9,17,18,0.7413,1
9,17,19,0.7336,1
9,17,20,0.8007,1
9,17,21,0.7305,1
9,17,22,0.248,0
9,17,23,0.103,0
9,17,24,0.1979,0
9,17,25,0.1874,0
9,17,26,0.1688,0
9,17,27,0.8043,1
9,17,28,0.7662,1
9,17,29,0.7637,1
9,17,30,0.7485,1
9,17,31,0.2867,0
9,18,0,0.7527,1
9,18,1,0.8649,1
9,18,2,0.7665,1
9,18,3,0.7595,1
9,18,4,0.1491,0
9,18,5,0.08,0
9,18,6,0.1454,0
9,18,7,0.1806,0
9,18,8,0.1941,0
9,18,9,0.7455,1
9,18,10,0.826,1
9,18,11,0.778,1
9,18,12,0.7464,1
9,18,13,0.7211,1
9,18,14,0.1585,0
9,18,15,0.1677,0
9,18,16,0.1888,0
9,18,17,0.2275,0
9,18,18,0.8035,1
9,18,19,0.7622,1
9,18,20,0.7588,1
9,18,21,0.7493,1
9,18,22,0.7924,1
9,18,23,0.237,0
9,18,24,0.1835,0
9,18,25,0.1311,0
9,18,26,0.2123,0
9,18,27,0.7965,1
9,18,28,0.9619,1
9,18,29,0.7453,1
9,18,30,0.8087,1
9,18,31,0.7916,1
9,19,0,0.7474,1
9,19,1,0.7806,1
9,19,2,0.7326,1
9,19,3,0.7649,1
9,19,4,0.789,1
9,19,5,0.1644,0
9,19,6,0.2501,0
9,19,7,0.2084,0
9,19,8,0.2373,0
9,19,9,0.7735,1
9,19,10,0.8142,1
9,19,11,0.7761,1
9,19,12,0.7449,1
9,19,13,0.75,1
9,19,14,0.2371,0
9,19,15,0.08,0
9,19,16,0.2007,0
9,19,17,0.2194,0
9,19,18,0.183,0
9,19,19,0.6786,1
9,19,20,0.7976,1
9,19,21,0.7501,1
9,19,22,0.8128,1
9,19,23,0.247,0
9,19,24,0.1715,0
9,19,25,0.2191,0
9,19,26,0.1589,0
9,19,27,0.1551,0
9,19,28,0.9187,1
9,19,29,0.8382,1
9,19,30,0.752,1
9,19,31,0.7955,1
9,20,0,0.091,0
9,20,1,0.7248,1
9,20,2,0.8289,1
9,20,3,0.7438,1
9,20,4,0.7468,1
9,20,5,0.1698,0
9,20,6,0.3222,0
9,20,7,0.2172,0
9,20,8,0.2388,0
9,20,9,0.1261,0
9,20,10,0.755,1
9,20,11,0.7291,1
9,20,12,0.7638,1
9,20,13,0.7757,1
9,20,14,0.7627,1
9,20,15,0.2321,0
9,20,16,0.1437,0
9,20,17,0.251,0
9,20,18,0.2096,0
9,20,19,0.7468,1
9,20,20,0.7722,1
9,20,21,0.804,1
9,20,22,0.79,1
9,20,23,0.7603,1
9,20,24,0.2155,0
9,20,25,0.1341,0
9,20,26,0.1584,0
9,20,27,0.1821,0
9,20,28,0.8269,1
9,20,29,0.8416,1
9,20,30,0.7422,1
9,20,31,0.7981,1
9,21,0,0.1963,0
9,21,1,0.7578,1
9,21,2,0.7651,1
