layer,row,col,reflectance
11,54,38,0.2331
11,54,39,0.0682
11,54,40,0.1929
11,54,41,0.277
11,54,42,0.2375
11,54,43,0.1468
11,54,44,0.0044
11,54,45,0.0662
11,54,46,0.1608
11,54,47,0.3721
11,54,48,0.1695
11,54,49,0.2239
11,54,50,0.0878
11,54,51,0.2631
11,54,52,0.0774
11,54,53,0.2128
11,54,54,0.2089
11,54,55,0.2202
11,54,56,0.1804
11,54,57,0.0901
11,54,58,0.2798
11,54,59,0.0969
11,54,60,0.1488
11,54,61,0.1677
11,54,62,0.2165
11,54,63,0.1082
11,55,0,0.2222
11,55,1,0.1909
11,55,2,0.2217
11,55,3,0.1852
11,55,4,0.096
11,55,5,0.1185
11,55,6,0.2484
11,55,7,0.1936
11,55,8,0.2779
11,55,9,0.1629
11,55,10,0.2273
11,55,11,0.2277
11,55,12,0.0521
11,55,13,0.0786
11,55,14,0.0641
11,55,15,0.1817
11,55,16,0.3568
11,55,17,0.2934
11,55,18,0.0979
11,55,19,0.2393
11,55,20,0.2493
11,55,21,0.1574
11,55,22,0.1468
11,55,23,0.2473
11,55,24,0.1886
11,55,25,0.1795
11,55,26,0.1711
11,55,27,0.1779
11,55,28,0.1979
11,55,29,0.12
11,55,30,0.1561
11,55,31,0.3394
11,55,32,0.0
11,55,33,0.2595
11,55,34,0.1638
11,55,35,0.1512
11,55,36,0.1601
11,55,37,0.2989
11,55,38,0.1309
11,55,39,0.1979
11,55,40,0.3197
11,55,41,0.1132
11,55,42,0.2707
11,55,43,0.1448
11,55,44,0.0525
11,55,45,0.0984
11,55,46,0.2267
11,55,47,0.208
11,55,48,0.2795
11,55,49,0.2118
11,55,50,0.179
11,55,51,0.2773
11,55,52,0.1369
11,55,53,0.1316
11,55,54,0.0829
11,55,55,0.131
11,55,56,0.1456
11,55,57,0.0605
11,55,58,0.0916
11,55,59,0.0881
11,55,60,0.1592
11,55,61,0.1861
11,55,62,0.1689
11,55,63,0.1676
11,56,0,0.0562
11,56,1,0.1773
11,56,2,0.1185
11,56,3,0.2029
11,56,4,0.2865
11,56,5,0.1582
11,56,6,0.2422
11,56,7,0.245
11,56,8,0.0958
11,56,9,0.294
11,56,10,0.0974
11,56,11,0.2382
11,56,12,0.2429
11,56,13,0.1661
11,56,14,0.1438
11,56,15,0.2663
11,56,16,0.1785
11,56,17,0.2033
11,56,18,0.1178
11,56,19,0.1332
11,56,20,0.2121
11,56,21,0.1766
11,56,22,0.177
11,56,23,0.1841
11,56,24,0.2077
11,56,25,0.1425
11,56,26,0.2082
11,56,27,0.1531
11,56,28,0.1628
11,56,29,0.1196
11,56,30,0.2244
11,56,31,0.2653
11,56,32,0.1726
11,56,33,0.1813
11,56,34,0.1744
11,56,35,0.1565
11,56,36,0.287
11,56,37,0.0954
11,56,38,0.1452
11,56,39,0.1661
11,56,40,0.1278
11,56,41,0.1069
11,56,42,0.2203
11,56,43,0.1296
11,56,44,0.0126
11,56,45,0.2151
11,56,46,0.1574
11,56,47,0.1939
11,56,48,0.1939
11,56,49,0.142
11,56,50,0.2893
11,56,51,0.1653
11,56,52,0.1533
11,56,53,0.2434
11,56,54,0.2045
11,56,55,0.0958
11,56,56,0.1382
11,56,57,0.2531
11,56,58,0.2053
11,56,59,0.2272
11,56,60,0.2489
11,56,61,0.2716
11,56,62,0.1389
11,56,63,0.2312
11,57,0,0.1356
11,57,1,0.2687
11,57,2,0.1407
11,57,3,0.2562
11,57,4,0.2376
11,57,5,0.1039
11,57,6,0.3026
11,57,7,0.1292
11,57,8,0.1043
11,57,9,0.1242
11,57,10,0.2071
11,57,11,0.2796
11,57,12,0.1515
11,57,13,0.1971
11,57,14,0.2008
11,57,15,0.0917
11,57,16,0.1013
11,57,17,0.0864
11,57,18,0.1441
11,57,19,0.0107
11,57,20,0.19
11,57,21,0.1367
11,57,22,0.1864
11,57,23,0.1666
11,57,24,0.3385
11,57,25,0.1695
11,57,26,0.1066
11,57,27,0.1557
11,57,28,0.263
11,57,29,0.1065
11,57,30,0.2303
11,57,31,0.2435
11,57,32,0.2803
11,57,33,0.0993
11,57,34,0.2289
11,57,35,0.2096
11,57,36,0.1736
11,57,37,0.1761
11,57,38,0.2449
11,57,39,0.3068
11,57,40,0.0452
11,57,41,0.1604
11,57,42,0.1456
11,57,43,0.1546
11,57,44,0.2226
11,57,45,0.0855
11,57,46,0.2687
11,57,47,0.276
11,57,48,0.1563
11,57,49,0.1879
11,57,50,0.1856
11,57,51,0.1816
11,57,52,0.1458
11,57,53,0.1912
11,57,54,0.0668
11,57,55,0.3043
11,57,56,0.1916
11,57,57,0.1518
11,57,58,0.2664
11,57,59,0.1401
11,57,60,0.0861
11,57,61,0.2498
11,57,62,0.2526
11,57,63,0.2577
11,58,0,0.1712
11,58,1,0.1615
11,58,2,0.1784
11,58,3,0.3998
11,58,4,0.2832
11,58,5,0.2155
11,58,6,0.2498
11,58,7,0.1007
11,58,8,0.184
11,58,9,0.1647
11,58,10,0.2092
11,58,11,0.3001
11,58,12,0.1113
11,58,13,0.1316
11,58,14,0.253
11,58,15,0.097
11,58,16,0.2611
11,58,17,0.1919
11,58,18,0.1198
11,58,19,0.1839
11,58,20,0.0914
11,58,21,0.1307
11,58,22,0.186
11,58,23,0.1695
11,58,24,0.0648
11,58,25,0.2201
11,58,26,0.1944
11,58,27,0.0318
11,58,28,0.0528
11,58,29,0.2555
11,58,30,0.2327
11,58,31,0.1409
11,58,32,0.1073
11,58,33,0.1616
11,58,34,0.1514
11,58,35,0.1744
11,58,36,0.3247
11,58,37,0.1547
11,58,38,0.086
11,58,39,0.0967
11,58,40,0.0597
11,58,41,0.1044
11,58,42,0.1149
11,58,43,0.1822
11,58,44,0.2453
11,58,45,0.2427
11,58,46,0.2761
11,58,47,0.0096
11,58,48,0.0735
11,58,49,0.2617
11,58,50,0.1535
11,58,51,0.2453
11,58,52,0.2026
11,58,53,0.3399
11,58,54,0.2344
11,58,55,0.121
11,58,56,0.23
11,58,57,0.231
11,58,58,0.2334
11,58,59,0.1712
11,58,60,0.1001
11,58,61,0.2816
11,58,62,0.2186
11,58,63,0.0
11,59,0,0.1301
11,59,1,0.179
11,59,2,0.3128
11,59,3,0.0751
11,59,4,0.0932
11,59,5,0.1927
11,59,6,0.3163
11,59,7,0.2845
11,59,8,0.2315
11,59,9,0.0811
11,59,10,0.3415
11,59,11,0.1785
11,59,12,0.1721
11,59,13,0.2075
11,59,14,0.2586
11,59,15,0.0838
11,59,16,0.2125
11,59,17,0.2016
11,59,18,0.143
11,59,19,0.1328
11,59,20,0.2503
11,59,21,0.1819
11,59,22,0.1325
11,59,23,0.1487
11,59,24,0.3316
11,59,25,0.2512
11,59,26,0.2544
11,59,27,0.1987
11,59,28,0.1949
11,59,29,0.2304
11,59,30,0.2852
11,59,31,0.2754
11,59,32,0.0863
11,59,33,0.1138
11,59,34,0.1774
11,59,35,0.2019
11,59,36,0.1828
11,59,37,0.1724
11,59,38,0.1666
11,59,39,0.0676
11,59,40,0.2123
11,59,41,0.1948
11,59,42,0.1125
11,59,43,0.1577
11,59,44,0.1711
11,59,45,0.2258
11,59,46,0.1531
11,59,47,0.0827
11,59,48,0.2489
11,59,49,0.2881
11,59,50,0.0791
11,59,51,0.1347
11,59,52,0.1565
11,59,53,0.2077
11,59,54,0.2212
11,59,55,0.2259
11,59,56,0.3849
11,59,57,0.2477
11,59,58,0.1556
11,59,59,0.1954
11,59,60,0.1395
11,59,61,0.2015
11,59,62,0.1697
11,59,63,0.1856
11,60,0,0.1864
11,60,1,0.1604
11,60,2,0.2862
11,60,3,0.1551
11,60,4,0.1328
11,60,5,0.2989
11,60,6,0.2381
11,60,7,0.2316
11,60,8,0.2648
11,60,9,0.2293
11,60,10,0.1635
11,60,11,0.155
11,60,12,0.082
11,60,13,0.358
11,60,14,0.1681
11,60,15,0.1995
11,60,16,0.1101
11,60,17,0.1579
11,60,18,0.0822
11,60,19,0.216
11,60,20,0.2192
11,60,21,0.2584
11,60,22,0.2309
11,60,23,0.2089
11,60,24,0.1369
11,60,25,0.2092
11,60,26,0.2399
11,60,27,0.2746
11,60,28,0.2942
11,60,29,0.1305
11,60,30,0.1686
11,60,31,0.1947
11,60,32,0.1837
11,60,33,0.0804
11,60,34,0.2357
11,60,35,0.2033
11,60,36,0.0728
11,60,37,0.0877
11,60,38,0.1685
11,60,39,0.2342
11,60,40,0.224
11,60,41,0.2126
11,60,42,0.172
11,60,43,0.1641
11,60,44,0.1547
11,60,45,0.2732
11,60,46,0.1314
11,60,47,0.1771
11,60,48,0.2527
11,60,49,0.2299
11,60,50,0.281
11,60,51,0.16
11,60,52,0.1407
11,60,53,0.1855
11,60,54,0.1541
11,60,55,0.207
11,60,56,0.0632
11,60,57,0.0
11,60,58,0.1149
11,60,59,0.1497
11,60,60,0.1982
11,60,61,0.1904
11,60,62,0.1793
11,60,63,0.1827
11,61,0,0.2125
11,61,1,0.2142
11,61,2,0.2363
11,61,3,0.1789
11,61,4,0.0964
11,61,5,0.0422
11,61,6,0.0933
11,61,7,0.2858
11,61,8,0.1109
11,61,9,0.1826
11,61,10,0.1998
11,61,11,0.0677
11,61,12,0.1095
11,61,13,0.106
11,61,14,0.093
11,61,15,0.224
11,61,16,0.4466
11,61,17,0.1868
11,61,18,0.2086
11,61,19,0.1878
11,61,20,0.2199
11,61,21,0.3385
11,61,22,0.2513
11,61,23,0.247
11,61,24,0.2865
11,61,25,0.1467
11,61,26,0.2636
11,61,27,0.1689
11,61,28,0.2034
11,61,29,0.2251
11,61,30,0.3447
11,61,31,0.2173
11,61,32,0.1417
11,61,33,0.1541
11,61,34,0.0921
11,61,35,0.2303
11,61,36,0.0514
11,61,37,0.1216
11,61,38,0.2432
11,61,39,0.2601
11,61,40,0.1819
11,61,41,0.1507
11,61,42,0.2387
11,61,43,0.15
11,61,44,0.2176
11,61,45,0.2281
11,61,46,0.2285
11,61,47,0.3076
11,61,48,0.2733
11,61,49,0.2284
11,61,50,0.301
11,61,51,0.3284
11,61,52,0.1318
11,61,53,0.2443
11,61,54,0.1872
11,61,55,0.0999
11,61,56,0.1114
11,61,57,0.1461
11,61,58,0.1176
11,61,59,0.0569
11,61,60,0.1773
11,61,61,0.1528
11,61,62,0.1663
11,61,63,0.2386
11,62,0,0.3206
11,62,1,0.2666
11,62,2,0.1324
11,62,3,0.0949
11,62,4,0.0908
11,62,5,0.1178
11,62,6,0.2766
11,62,7,0.1021
11,62,8,0.1937
11,62,9,0.1255
11,62,10,0.296
11,62,11,0.3043
11,62,12,0.1501
11,62,13,0.1223
11,62,14,0.2091
11,62,15,0.1674
11,62,16,0.2665
11,62,17,0.1438
11,62,18,0.2441
11,62,19,0.265
11,62,20,0.1041
11,62,21,0.3522
11,62,22,0.1058
11,62,23,0.0935
11,62,24,0.0759
11,62,25,0.2277
11,62,26,0.208
11,62,27,0.0996
11,62,28,0.2622
11,62,29,0.3181
11,62,30,0.1788
11,62,31,0.1614
11,62,32,0.0848
11,62,33,0.1487
11,62,34,0.24
11,62,35,0.1909
11,62,36,0.0869
11,62,37,0.2147
11,62,38,0.1806
11,62,39,0.1855
11,62,40,0.205
11,62,41,0.1994
11,62,42,0.1094
11,62,43,0.2682
11,62,44,0.0963
11,62,45,0.0709
11,62,46,0.0518
11,62,47,0.0526
11,62,48,0.2004
11,62,49,0.1292
11,62,50,0.1303
11,62,51,0.161
11,62,52,0.2232
11,62,53,0.1781
11,62,54,0.2332
11,62,55,0.2068
11,62,56,0.0495
11,62,57,0.2205
11,62,58,0.3101
11,62,59,0.1281
11,62,60,0.2329
11,62,61,0.124
11,62,62,0.2554
11,62,63,0.2415
11,63,0,0.1506
11,63,1,0.211
11,63,2,0.1488
11,63,3,0.2081
11,63,4,0.1539
11,63,5,0.2209
11,63,6,0.234
11,63,7,0.1419
11,63,8,0.2293
11,63,9,0.0644
11,63,10,0.241
11,63,11,0.2569
11,63,12,0.1688
11,63,13,0.2525
11,63,14,0.1239
11,63,15,0.1542
11,63,16,0.1126
11,63,17,0.1456
11,63,18,0.1887
11,63,19,0.221
11,63,20,0.1875
11,63,21,0.117
11,63,22,0.0515
11,63,23,0.2221
11,63,24,0.0271
11,63,25,0.1735
11,63,26,0.2009
11,63,27,0.2464
11,63,28,0.2862
11,63,29,0.2001
11,63,30,0.2426
11,63,31,0.0984
11,63,32,0.1995
11,63,33,0.1271
11,63,34,0.2492
11,63,35,0.2467
11,63,36,0.1562
11,63,37,0.068
11,63,38,0.1252
11,63,39,0.3008
11,63,40,0.1261
11,63,41,0.1871
11,63,42,0.1863
11,63,43,0.2189
11,63,44,0.0494
11,63,45,0.142
11,63,46,0.1359
11,63,47,0.2064
11,63,48,0.2995
11,63,49,0.117
11,63,50,0.1313
11,63,51,0.1721
11,63,52,0.1672
11,63,53,0.1384
11,63,54,0.2118
11,63,55,0.1651
11,63,56,0.2381
11,63,57,0.1853
11,63,58,0.1862
11,63,59,0.2001
11,63,60,0.1649
11,63,61,0.1902
11,63,62,0.1808
11,63,63,0.1643
12,0,0,0.1839
12,0,1,0.2412
12,0,2,0.1518
12,0,3,0.1606
12,0,4,0.1593
12,0,5,0.1245
12,0,6,0.1653
12,0,7,0.2928
12,0,8,0.205
12,0,9,0.3208
12,0,10,0.1374
12,0,11,0.1845
12,0,12,0.0809
12,0,13,0.2773
12,0,14,0.0832
12,0,15,0.1356
12,0,16,0.1368
12,0,17,0.2218
12,0,18,0.1779
12,0,19,0.2982
12,0,20,0.1719
12,0,21,0.161
12,0,22,0.2249
12,0,23,0.2102
12,0,24,0.2385
12,0,25,0.1463
12,0,26,0.174
12,0,27,0.2197
12,0,28,0.1965
12,0,29,0.1321
12,0,30,0.1427
12,0,31,0.1534
12,0,32,0.3439
12,0,33,0.179
12,0,34,0.2099
12,0,35,0.0915
12,0,36,0.2336
12,0,37,0.2098
12,0,38,0.293
12,0,39,0.1286
12,0,40,0.2278
12,0,41,0.1679
12,0,42,0.2993
12,0,43,0.1147
12,0,44,0.231
12,0,45,0.2266
12,0,46,0.2983
12,0,47,0.1458
12,0,48,0.1594
12,0,49,0.3283
12,0,50,0.0652
12,0,51,0.4253
12,0,52,0.1511
12,0,53,0.2333
12,0,54,0.2246
12,0,55,0.1693
12,0,56,0.1876
12,0,57,0.3346
12,0,58,0.1355
12,0,59,0.1213
12,0,60,0.0801
12,0,61,0.1738
12,0,62,0.2004
12,0,63,0.2615
12,1,0,0.1489
12,1,1,0.3121
12,1,2,0.2025
12,1,3,0.1345
12,1,4,0.2685
12,1,5,0.2047
12,1,6,0.1778
12,1,7,0.2383
12,1,8,0.1117
12,1,9,0.2948
12,1,10,0.0577
12,1,11,0.1743
12,1,12,0.164
12,1,13,0.3009
12,1,14,0.1011
12,1,15,0.0634
12,1,16,0.2538
12,1,17,0.1001
12,1,18,0.1521
12,1,19,0.2119
12,1,20,0.2514
12,1,21,0.1058
12,1,22,0.1024
12,1,23,0.2419
12,1,24,0.1285
12,1,25,0.1525
12,1,26,0.2188
12,1,27,0.1989
12,1,28,0.2685
12,1,29,0.1894
12,1,30,0.1662
12,1,31,0.256
12,1,32,0.2283
12,1,33,0.1331
12,1,34,0.2435
12,1,35,0.2217
12,1,36,0.1101
12,1,37,0.1583
12,1,38,0.099
12,1,39,0.1022
12,1,40,0.2033
12,1,41,0.1101
12,1,42,0.2014
12,1,43,0.2192
12,1,44,0.0912
12,1,45,0.2981
12,1,46,0.226
12,1,47,0.1244
12,1,48,0.1667
12,1,49,0.1439
12,1,50,0.0732
12,1,51,0.2253
12,1,52,0.1655
12,1,53,0.1852
12,1,54,0.1014
12,1,55,0.2026
12,1,56,0.0862
12,1,57,0.021
12,1,58,0.1452
12,1,59,0.2373
12,1,60,0.2818
12,1,61,0.1517
12,1,62,0.1987
12,1,63,0.1583
12,2,0,0.0
12,2,1,0.2222
12,2,2,0.2275
12,2,3,0.2479
12,2,4,0.2828
12,2,5,0.0569
12,2,6,0.0585
12,2,7,0.0912
12,2,8,0.1652
12,2,9,0.0917
12,2,10,0.0468
12,2,11,0.1435
12,2,12,0.247
12,2,13,0.1819
12,2,14,0.1911
12,2,15,0.1693
12,2,16,0.1983
12,2,17,0.1419
12,2,18,0.2108
12,2,19,0.0567
12,2,20,0.1187
12,2,21,0.2331
12,2,22,0.2539
12,2,23,0.2717
12,2,24,0.0988
12,2,25,0.1778
12,2,26,0.1599
12,2,27,0.0527
12,2,28,0.1637
12,2,29,0.2876
12,2,30,0.2129
12,2,31,0.095
12,2,32,0.2259
12,2,33,0.1556
12,2,34,0.2271
12,2,35,0.1908
12,2,36,0.157
12,2,37,0.2585
12,2,38,0.294
12,2,39,0.2757
12,2,40,0.3016
12,2,41,0.1195
12,2,42,0.2372
12,2,43,0.0454
12,2,44,0.1874
12,2,45,0.2336
12,2,46,0.2277
12,2,47,0.1886
12,2,48,0.0996
12,2,49,0.217
12,2,50,0.3548
12,2,51,0.348
12,2,52,0.2866
12,2,53,0.1577
12,2,54,0.2324
12,2,55,0.0672
12,2,56,0.1499
12,2,57,0.0525
12,2,58,0.1775
12,2,59,0.2307
12,2,60,0.2481
12,2,61,0.2594
12,2,62,0.0339
12,2,63,0.1679
12,3,0,0.1754
12,3,1,0.0719
12,3,2,0.184
12,3,3,0.1895
12,3,4,0.0637
12,3,5,0.071
12,3,6,0.1479
12,3,7,0.1538
12,3,8,0.2171
12,3,9,0.2432
12,3,10,0.2378
12,3,11,0.2783
12,3,12,0.0617
12,3,13,0.2225
12,3,14,0.1829
12,3,15,0.2642
12,3,16,0.2612
12,3,17,0.1652
12,3,18,0.1404
12,3,19,0.0
12,3,20,0.2135
12,3,21,0.1576
12,3,22,0.1881
12,3,23,0.133
12,3,24,0.0839
12,3,25,0.1346
12,3,26,0.0653
12,3,27,0.1977
12,3,28,0.1283
12,3,29,0.0398
12,3,30,0.126
12,3,31,0.0546
12,3,32,0.0342
12,3,33,0.1022
12,3,34,0.1168
12,3,35,0.1502
12,3,36,0.1664
12,3,37,0.3284
12,3,38,0.1224
12,3,39,0.177
12,3,40,0.1284
12,3,41,0.2043
12,3,42,0.2372
12,3,43,0.3051
12,3,44,0.2351
12,3,45,0.0
12,3,46,0.0544
12,3,47,0.1113
12,3,48,0.1863
12,3,49,0.0739
12,3,50,0.1436
12,3,51,0.2351
12,3,52,0.3089
12,3,53,0.1804
12,3,54,0.1465
12,3,55,0.034
12,3,56,0.2015
12,3,57,0.2197
12,3,58,0.2753
12,3,59,0.2192
12,3,60,0.3718
12,3,61,0.1823
12,3,62,0.1563
12,3,63,0.3679
12,4,0,0.1832
12,4,1,0.1638
12,4,2,0.1535
12,4,3,0.247
12,4,4,0.189
12,4,5,0.0675
12,4,6,0.3055
12,4,7,0.2087
12,4,8,0.1631
12,4,9,0.196
12,4,10,0.2798
12,4,11,0.15
12,4,12,0.2301
12,4,13,0.1192
12,4,14,0.09
12,4,15,0.0847
12,4,16,0.1639
12,4,17,0.1033
12,4,18,0.1784
12,4,19,0.1298
12,4,20,0.2168
12,4,21,0.2848
12,4,22,0.268
12,4,23,0.0831
12,4,24,0.158
12,4,25,0.1704
12,4,26,0.2484
12,4,27,0.1333
12,4,28,0.2294
12,4,29,0.2039
12,4,30,0.2621
12,4,31,0.2568
12,4,32,0.2433
12,4,33,0.1712
12,4,34,0.1991
12,4,35,0.1514
12,4,36,0.1452
12,4,37,0.2216
12,4,38,0.1614
12,4,39,0.2259
12,4,40,0.244
12,4,41,0.0982
12,4,42,0.2264
12,4,43,0.2155
12,4,44,0.1369
12,4,45,0.112
12,4,46,0.1125
12,4,47,0.1903
12,4,48,0.2463
12,4,49,0.1428
12,4,50,0.1239
12,4,51,0.0045
12,4,52,0.1552
12,4,53,0.1881
12,4,54,0.2298
12,4,55,0.295
12,4,56,0.1241
12,4,57,0.2454
12,4,58,0.1655
12,4,59,0.1238
12,4,60,0.1879
12,4,61,0.0906
12,4,62,0.122
12,4,63,0.1422
12,5,0,0.2106
12,5,1,0.1456
12,5,2,0.3598
12,5,3,0.158
12,5,4,0.0396
12,5,5,0.2196
12,5,6,0.2254
12,5,7,0.1398
12,5,8,0.1588
12,5,9,0.1473
12,5,10,0.2052
12,5,11,0.2136
12,5,12,0.3527
12,5,13,0.1534
12,5,14,0.2789
12,5,15,0.0374
12,5,16,0.1187
12,5,17,0.2485
12,5,18,0.3127
12,5,19,0.1063
12,5,20,0.2833
12,5,21,0.2057
12,5,22,0.2488
12,5,23,0.1407
12,5,24,0.1434
12,5,25,0.2073
12,5,26,0.3151
12,5,27,0.1526
12,5,28,0.1613
12,5,29,0.297
12,5,30,0.0568
12,5,31,0.1535
12,5,32,0.2399
12,5,33,0.1217
12,5,34,0.2227
12,5,35,0.1568
12,5,36,0.2667
12,5,37,0.1053
12,5,38,0.2024
12,5,39,0.1527
12,5,40,0.1851
12,5,41,0.0
12,5,42,0.0366
12,5,43,0.1803
12,5,44,0.2936
12,5,45,0.1407
12,5,46,0.212
12,5,47,0.1714
12,5,48,0.1482
12,5,49,0.0594
12,5,50,0.2101
12,5,51,0.2341
12,5,52,0.2144
12,5,53,0.1842
12,5,54,0.1326
12,5,55,0.2236
12,5,56,0.1597
12,5,57,0.2164
12,5,58,0.1474
12,5,59,0.2346
12,5,60,0.0731
12,5,61,0.3014
12,5,62,0.3193
12,5,63,0.2619
12,6,0,0.1925
12,6,1,0.1445
12,6,2,0.1872
12,6,3,0.2287
12,6,4,0.2735
12,6,5,0.1983
12,6,6,0.2274
12,6,7,0.1796
12,6,8,0.2462
12,6,9,0.2238
12,6,10,0.0775
12,6,11,0.1939
12,6,12,0.1839
12,6,13,0.0212
12,6,14,0.1478
12,6,15,0.1588
12,6,16,0.1813
12,6,17,0.1684
12,6,18,0.135
12,6,19,0.1978
12,6,20,0.2088
12,6,21,0.1303
12,6,22,0.2399
12,6,23,0.2536
12,6,24,0.123
12,6,25,0.2836
12,6,26,0.1919
12,6,27,0.1294
12,6,28,0.2294
12,6,29,0.0625
12,6,30,0.1037
12,6,31,0.2528
12,6,32,0.255
12,6,33,0.2446
12,6,34,0.1108
12,6,35,0.2706
12,6,36,0.0654
12,6,37,0.1547
12,6,38,0.23
12,6,39,0.2251
12,6,40,0.2207
12,6,41,0.1244
12,6,42,0.1131
12,6,43,0.2354
12,6,44,0.2226
12,6,45,0.1966
12,6,46,0.2064
12,6,47,0.1251
12,6,48,0.0845
12,6,49,0.257
12,6,50,0.0552
12,6,51,0.1895
12,6,52,0.0809
12,6,53,0.2512
12,6,54,0.1436
12,6,55,0.1261
12,6,56,0.2199
12,6,57,0.2471
12,6,58,0.1245
12,6,59,0.1173
12,6,60,0.1568
12,6,61,0.1039
12,6,62,0.2742
12,6,63,0.197
12,7,0,0.1869
12,7,1,0.2189
12,7,2,0.2716
12,7,3,0.2613
12,7,4,0.0402
12,7,5,0.0902
12,7,6,0.0602
12,7,7,0.0922
12,7,8,0.1457
12,7,9,0.1773
12,7,10,0.0884
12,7,11,0.2136
12,7,12,0.2003
12,7,13,0.1844
12,7,14,0.1314
12,7,15,0.2375
12,7,16,0.1941
12,7,17,0.1517
12,7,18,0.2367
12,7,19,0.2566
12,7,20,0.19
12,7,21,0.1466
12,7,22,0.1386
12,7,23,0.2595
12,7,24,0.2195
12,7,25,0.2268
12,7,26,0.1245
12,7,27,0.2134
12,7,28,0.1008
12,7,29,0.21
12,7,30,0.1588
12,7,31,0.1914
12,7,32,0.135
12,7,33,0.2585
12,7,34,0.1435
12,7,35,0.2432
12,7,36,0.2856
12,7,37,0.1725
12,7,38,0.1762
12,7,39,0.1931
12,7,40,0.1219
12,7,41,0.2445
12,7,42,0.1069
12,7,43,0.1205
12,7,44,0.2414
12,7,45,0.1787
12,7,46,0.1685
12,7,47,0.22
12,7,48,0.1368
12,7,49,0.2569
12,7,50,0.1258
12,7,51,0.1719
12,7,52,0.2569
12,7,53,0.2255
12,7,54,0.0871
12,7,55,0.1648
12,7,56,0.1544
12,7,57,0.271
12,7,58,0.1198
12,7,59,0.3443
12,7,60,0.1355
12,7,61,0.1616
12,7,62,0.2326
12,7,63,0.1659
12,8,0,0.1062
12,8,1,0.2341
12,8,2,0.1465
12,8,3,0.2216
12,8,4,0.2419
12,8,5,0.1464
12,8,6,0.1593
12,8,7,0.0956
12,8,8,0.1316
12,8,9,0.2364
12,8,10,0.192
12,8,11,0.1337
12,8,12,0.1945
12,8,13,0.2575
12,8,14,0.198
12,8,15,0.2832
12,8,16,0.1615
12,8,17,0.1848
12,8,18,0.3471
12,8,19,0.0694
12,8,20,0.2446
12,8,21,0.1744
12,8,22,0.22
12,8,23,0.1262
12,8,24,0.111
12,8,25,0.1719
12,8,26,0.1231
12,8,27,0.175
12,8,28,0.0357
12,8,29,0.1721
12,8,30,0.1661
12,8,31,0.1575
12,8,32,0.1918
12,8,33,0.133
12,8,34,0.122
12,8,35,0.2151
12,8,36,0.1137
12,8,37,0.2059
12,8,38,0.2171
12,8,39,0.2572
12,8,40,0.115
12,8,41,0.1529
12,8,42,0.1986
12,8,43,0.2754
12,8,44,0.1773
12,8,45,0.1625
12,8,46,0.1416
12,8,47,0.154
12,8,48,0.2248
12,8,49,0.2417
12,8,50,0.1627
12,8,51,0.2
12,8,52,0.135
12,8,53,0.1862
12,8,54,0.111
12,8,55,0.1458
12,8,56,0.2061
12,8,57,0.2292
12,8,58,0.2714
12,8,59,0.242
12,8,60,0.1746
12,8,61,0.3104
12,8,62,0.1404
12,8,63,0.0935
12,9,0,0.2348
12,9,1,0.0532
12,9,2,0.173
12,9,3,0.1888
12,9,4,0.3865
12,9,5,0.222
12,9,6,0.1475
12,9,7,0.1689
12,9,8,0.1696
12,9,9,0.2182
12,9,10,0.2075
12,9,11,0.1672
12,9,12,0.3253
12,9,13,0.1755
12,9,14,0.1601
12,9,15,0.165
12,9,16,0.3391
12,9,17,0.1139
12,9,18,0.1168
12,9,19,0.0808
12,9,20,0.1855
12,9,21,0.2287
12,9,22,0.2175
12,9,23,0.1727
12,9,24,0.2601
12,9,25,0.1991
12,9,26,0.2626
12,9,27,0.1487
12,9,28,0.3045
12,9,29,0.1537
12,9,30,0.1342
12,9,31,0.1437
12,9,32,0.0898
12,9,33,0.0515
12,9,34,0.1581
12,9,35,0.286
12,9,36,0.259
12,9,37,0.1091
12,9,38,0.1402
12,9,39,0.1205
12,9,40,0.188
12,9,41,0.2696
12,9,42,0.2245
12,9,43,0.0738
12,9,44,0.1843
12,9,45,0.0802
12,9,46,0.0759
12,9,47,0.261
12,9,48,0.2288
12,9,49,0.1251
12,9,50,0.1544
12,9,51,0.2161
12,9,52,0.2386
12,9,53,0.1808
12,9,54,0.2519
12,9,55,0.2115
12,9,56,0.2194
12,9,57,0.206
12,9,58,0.2011
12,9,59,0.1383
12,9,60,0.2096
12,9,61,0.2411
12,9,62,0.1924
12,9,63,0.1471
12,10,0,0.1804
12,10,1,0.2623
12,10,2,0.1934
12,10,3,0.2457
12,10,4,0.1546
12,10,5,0.2027
12,10,6,0.0609
12,10,7,0.2361
12,10,8,0.1195
12,10,9,0.2256
12,10,10,0.2004
12,10,11,0.1779
12,10,12,0.2902
12,10,13,0.1505
12,10,14,0.2309
12,10,15,0.1862
12,10,16,0.1927
12,10,17,0.113
12,10,18,0.2454
12,10,19,0.1419
12,10,20,0.2189
12,10,21,0.1485
12,10,22,0.3668
12,10,23,0.1714
12,10,24,0.0237
12,10,25,0.0865
12,10,26,0.1805
12,10,27,0.0617
12,10,28,0.2365
12,10,29,0.1427
12,10,30,0.3364
12,10,31,0.292
12,10,32,0.1747
12,10,33,0.1007
12,10,34,0.2027
12,10,35,0.1414
12,10,36,0.2463
12,10,37,0.2392
12,10,38,0.1226
12,10,39,0.1176
12,10,40,0.1394
